,id,x,y,osmid,geometry,highway
2944,2944,24.9523837,60.2629791,1506780340,POINT (24.9523837 60.2629791),tertiary
2945,2945,24.9042404,60.2168794,91202749,POINT (24.9042404 60.2168794),residential
2946,2946,25.1786882,60.2223929,638330046,POINT (25.1786882 60.2223929),unclassified
2947,2947,25.028426,60.2815103,279979199,POINT (25.028426 60.2815103),unclassified
2948,2948,24.9129345,60.1581432,5527872706,POINT (24.9129345 60.1581432),residential
2949,2949,24.9144165,60.1585607,5527872707,POINT (24.9144165 60.1585607),residential
2950,2950,24.9177871,60.1596855,5527872714,POINT (24.9177871 60.1596855),residential
2951,2951,25.0071238,60.2496891,29795532,POINT (25.0071238 60.2496891),secondary
2952,2952,24.9321249,60.195872,279061720,POINT (24.9321249 60.195872),unclassified
2953,2953,24.9517201,60.2630773,1506780381,POINT (24.9517201 60.2630773),unclassified
2954,2954,24.9246544,60.2340918,26518766,POINT (24.9246544 60.2340918),residential
2955,2955,25.1764278,60.223209,638330095,POINT (25.1764278 60.223209),unclassified
2956,2956,24.9176002,60.2342173,26518768,POINT (24.9176002 60.2342173),residential
2957,2957,25.0355097,60.23298,25732336,POINT (25.0355097 60.23298),residential
2958,2958,25.0331597,60.2792226,708683000,POINT (25.0331597 60.2792226),residential
2959,2959,25.0109971,60.2622208,98084090,POINT (25.0109971 60.2622208),secondary
2960,2960,25.0532949,60.1949355,1363682556,POINT (25.0532949 60.1949355),secondary
2961,2961,25.151129,60.1944935,1019127056,POINT (25.151129 60.1944935),residential
2962,2962,24.9287195,60.2263186,1499964694,POINT (24.9287195 60.2263186),tertiary
2963,2963,25.0649279,60.1626515,31466778,POINT (25.0649279 60.1626515),residential
2964,2964,24.9089544,60.2231172,1306928416,POINT (24.9089544 60.2231172),trunk
2965,2965,24.9277491,60.181822,59942182,POINT (24.9277491 60.181822),primary
2966,2966,25.1010125,60.2255257,5743093032,POINT (25.1010125 60.2255257),residential
2967,2967,25.1005624,60.2255588,5743093033,POINT (25.1005624 60.2255588),residential
2968,2968,25.1799305,60.2230722,638330154,POINT (25.1799305 60.2230722),unclassified
2969,2969,25.1868946,60.2496413,159393069,POINT (25.1868946 60.2496413),tertiary
2970,2970,24.8997969,60.1949821,27436337,POINT (24.8997969 60.1949821),residential
2971,2971,25.1766746,60.2242385,638330161,POINT (25.1766746 60.2242385),unclassified
2972,2972,24.9805681,60.2403071,5568210231,POINT (24.9805681 60.2403071),secondary
2973,2973,24.9807411,60.2402453,5568210234,POINT (24.9807411 60.2402453),secondary
2974,2974,24.9234244,60.2266603,1499964732,POINT (24.9234244 60.2266603),residential
2975,2975,24.9807765,60.2404467,5568210242,POINT (24.9807765 60.2404467),secondary
2976,2976,25.0433269,60.2756174,708683074,POINT (25.0433269 60.2756174),tertiary
2977,2977,24.9240729,60.1839621,2888901963,POINT (24.9240729 60.1839621),primary
2978,2978,24.9010064,60.2121898,2899879243,POINT (24.9010064 60.2121898),residential
2979,2979,24.9914368,60.2490723,703178063,POINT (24.9914368 60.2490723),residential
2980,2980,25.016466,60.1892216,52569424,POINT (25.016466 60.1892216),secondary
2981,2981,24.9244239,60.1840566,2888901968,POINT (24.9244239 60.1840566),residential
2982,2982,24.9016009,60.2124509,2899879248,POINT (24.9016009 60.2124509),tertiary
2983,2983,24.9020654,60.21267,2899879256,POINT (24.9020654 60.21267),tertiary
2984,2984,24.8936351,60.2112915,3196659033,POINT (24.8936351 60.2112915),residential
2985,2985,24.9023824,60.212801,2899879259,POINT (24.9023824 60.212801),tertiary
2986,2986,24.980619,60.2404209,5569160545,POINT (24.980619 60.2404209),unclassified
2987,2987,24.9805565,60.2403257,5569160546,POINT (24.9805565 60.2403257),unclassified
2988,2988,24.8856644,60.2453692,169321827,POINT (24.8856644 60.2453692),residential
2989,2989,24.9802433,60.2404633,5569160549,POINT (24.9802433 60.2404633),unclassified
2990,2990,24.927706,60.2269328,1499964774,POINT (24.927706 60.2269328),tertiary
2991,2991,25.1220716,60.236512,1318659431,POINT (25.1220716 60.236512),residential
2992,2992,24.9339852,60.2269384,1499964781,POINT (24.9339852 60.2269384),tertiary
2993,2993,24.9808413,60.2402543,5569160560,POINT (24.9808413 60.2402543),secondary
2994,2994,24.9809587,60.2403358,5569160561,POINT (24.9809587 60.2403358),residential
2995,2995,24.9339719,60.226647,1513563506,POINT (24.9339719 60.226647),residential
2996,2996,25.0325823,60.2269251,318285172,POINT (25.0325823 60.2269251),residential
2997,2997,25.0363833,60.2773782,708683129,POINT (25.0363833 60.2773782),tertiary
2998,2998,24.9048117,60.2281299,5661762939,POINT (24.9048117 60.2281299),residential
2999,2999,25.0223007,60.2649863,368780671,POINT (25.0223007 60.2649863),residential
3000,3000,24.9246277,60.2354543,26584450,POINT (24.9246277 60.2354543),residential
3001,3001,24.9809412,60.2403882,5569160580,POINT (24.9809412 60.2403882),secondary
3002,3002,24.9247937,60.2348103,26584452,POINT (24.9247937 60.2348103),residential
3003,3003,24.9238188,60.2353839,26584455,POINT (24.9238188 60.2353839),residential
3004,3004,24.9214276,60.2346533,26584456,POINT (24.9214276 60.2346533),residential
3005,3005,24.9233708,60.2362836,26584457,POINT (24.9233708 60.2362836),residential
3006,3006,25.0639646,60.2714942,33236369,POINT (25.0639646 60.2714942),residential
3007,3007,25.0657868,60.2700706,33236371,POINT (25.0657868 60.2700706),residential
3008,3008,24.9013438,60.1964607,210281887,POINT (24.9013438 60.1964607),primary
3009,3009,25.1339325,60.2292981,620864928,POINT (25.1339325 60.2292981),secondary
3010,3010,25.1337796,60.2292553,620864933,POINT (25.1337796 60.2292553),residential
3011,3011,25.0098496,60.2689319,1024828840,POINT (25.0098496 60.2689319),tertiary
3012,3012,25.0957741,60.2017394,25863595,POINT (25.0957741 60.2017394),residential
3013,3013,25.0941851,60.2017551,25863597,POINT (25.0941851 60.2017551),residential
3014,3014,25.1336967,60.2298193,620864944,POINT (25.1336967 60.2298193),secondary
3015,3015,24.9582815,60.173345,25470391,POINT (24.9582815 60.173345),residential
3016,3016,24.9598675,60.1733918,25470392,POINT (24.9598675 60.1733918),residential
3017,3017,24.9228714,60.1622994,529507770,POINT (24.9228714 60.1622994),primary
3018,3018,24.9226654,60.1622295,529507771,POINT (24.9226654 60.1622295),secondary
3019,3019,24.9596704,60.1750558,25470395,POINT (24.9596704 60.1750558),residential
3020,3020,24.9579995,60.1755876,25470397,POINT (24.9579995 60.1755876),living_street
3021,3021,24.9606147,60.1761917,25470404,POINT (24.9606147 60.1761917),unclassified
3022,3022,24.9595229,60.176278,25470406,POINT (24.9595229 60.176278),unclassified
3023,3023,24.8808239,60.1545412,4281345485,POINT (24.8808239 60.1545412),tertiary
3024,3024,24.9267647,60.227667,1499964882,POINT (24.9267647 60.227667),tertiary
3025,3025,24.9578792,60.1764374,25470421,POINT (24.9578792 60.1764374),primary
3026,3026,25.0657789,60.272167,33236439,POINT (25.0657789 60.272167),residential
3027,3027,24.9568795,60.1764575,25470433,POINT (24.9568795 60.1764575),unclassified
3028,3028,25.0463883,60.2390985,26682859,POINT (25.0463883 60.2390985),motorway_link
3029,3029,25.0653897,60.273225,33236460,POINT (25.0653897 60.273225),residential
3030,3030,24.9595589,60.1764802,25470445,POINT (24.9595589 60.1764802),unclassified
3031,3031,25.0620235,60.273979,33236464,POINT (25.0620235 60.273979),residential
3032,3032,25.0805055,60.2030357,1564485108,POINT (25.0805055 60.2030357),tertiary
3033,3033,25.0806215,60.2030683,1564485110,POINT (25.0806215 60.2030683),tertiary
3034,3034,25.0108157,60.2763096,732571133,POINT (25.0108157 60.2763096),unclassified
3035,3035,24.9265275,60.2041791,1520543235,POINT (24.9265275 60.2041791),secondary
3036,3036,25.0810628,60.2031509,1564485125,POINT (25.0810628 60.2031509),tertiary
3037,3037,24.9481995,60.2228261,1324918278,POINT (24.9481995 60.2228261),tertiary
3038,3038,25.1183384,60.1965057,30975498,POINT (25.1183384 60.1965057),residential
3039,3039,25.1198079,60.1960616,30975502,POINT (25.1198079 60.1960616),residential
3040,3040,25.117718,60.2043379,30975510,POINT (25.117718 60.2043379),tertiary
3041,3041,25.116225,60.2046526,30975512,POINT (25.116225 60.2046526),residential
3042,3042,24.8333632,60.2503912,1394583068,POINT (24.8333632 60.2503912),tertiary
3043,3043,24.9498625,60.2236169,1324918300,POINT (24.9498625 60.2236169),residential
3044,3044,24.8335332,60.2502964,1394583072,POINT (24.8335332 60.2502964),primary
3045,3045,25.08706,60.2050733,1564485159,POINT (25.08706 60.2050733),tertiary
3046,3046,24.9262657,60.2280751,1499964968,POINT (24.9262657 60.2280751),tertiary
3047,3047,24.9459318,60.2244419,1324918333,POINT (24.9459318 60.2244419),residential
3048,3048,24.9161493,60.1796011,1389307458,POINT (24.9161493 60.1796011),residential
3049,3049,24.9516549,60.2244626,1324918339,POINT (24.9516549 60.2244626),tertiary
3050,3050,24.8812859,60.2517689,75245124,POINT (24.8812859 60.2517689),residential
3051,3051,25.0168897,60.2475278,29533766,POINT (25.0168897 60.2475278),residential
3052,3052,24.9340742,60.2284937,1499965002,POINT (24.9340742 60.2284937),tertiary
3053,3053,24.9313601,60.1993108,5569324628,POINT (24.9313601 60.1993108),primary
3054,3054,24.889533,60.2539873,75277908,POINT (24.889533 60.2539873),residential
3055,3055,24.9314363,60.1991474,5569324630,POINT (24.9314363 60.1991474),residential
3056,3056,24.9158129,60.1804014,1389307484,POINT (24.9158129 60.1804014),residential
3057,3057,25.0647102,60.1633637,31467100,POINT (25.0647102 60.1633637),residential
3058,3058,24.8985592,60.2241492,1663411819,POINT (24.8985592 60.2241492),secondary
3059,3059,24.9465759,60.2245143,1324918384,POINT (24.9465759 60.2245143),residential
3060,3060,24.9342316,60.1563435,1076864626,POINT (24.9342316 60.1563435),living_street
3061,3061,24.9188442,60.1812407,1389307512,POINT (24.9188442 60.1812407),residential
3062,3062,24.9568525,60.1794534,251635327,POINT (24.9568525 60.1794534),primary
3063,3063,24.9483175,60.2247272,1324918401,POINT (24.9483175 60.2247272),residential
3064,3064,24.9301183,60.2287384,1499965060,POINT (24.9301183 60.2287384),residential
3065,3065,24.9501702,60.2249527,1324918407,POINT (24.9501702 60.2249527),residential
3066,3066,25.1349213,60.2122144,1264133768,POINT (25.1349213 60.2122144),secondary
3067,3067,25.0868984,60.2149489,443295371,POINT (25.0868984 60.2149489),residential
3068,3068,24.9480951,60.2252238,1324918417,POINT (24.9480951 60.2252238),residential
3069,3069,24.9300393,60.161894,311043735,POINT (24.9300393 60.161894),tertiary
3070,3070,24.9525287,60.2112038,288597655,POINT (24.9525287 60.2112038),residential
3071,3071,24.9512771,60.2258036,1324918424,POINT (24.9512771 60.2258036),residential
3072,3072,24.9296666,60.1925044,258057882,POINT (24.9296666 60.1925044),primary
3073,3073,24.9966251,60.2624629,587081370,POINT (24.9966251 60.2624629),residential
3074,3074,24.9302601,60.1934873,258057886,POINT (24.9302601 60.1934873),primary
3075,3075,24.9496943,60.2260222,1324918430,POINT (24.9496943 60.2260222),residential
3076,3076,24.9527485,60.2110576,288597662,POINT (24.9527485 60.2110576),residential
3077,3077,24.9531346,60.2108182,288597666,POINT (24.9531346 60.2108182),living_street
3078,3078,24.9506631,60.2261573,1324918435,POINT (24.9506631 60.2261573),residential
3079,3079,24.8978062,60.2155113,5061224100,POINT (24.8978062 60.2155113),tertiary
3080,3080,24.8980376,60.215514,5061224101,POINT (24.8980376 60.215514),tertiary
3081,3081,24.9294831,60.1922867,258057893,POINT (24.9294831 60.1922867),primary
3082,3082,25.0210181,60.2550454,29533858,POINT (25.0210181 60.2550454),residential
3083,3083,24.9213809,60.2341543,26584744,POINT (24.9213809 60.2341543),residential
3084,3084,25.0618323,60.2723694,33236643,POINT (25.0618323 60.2723694),residential
3085,3085,24.8979083,60.224469,1663411884,POINT (24.8979083 60.224469),secondary
3086,3086,24.8980214,60.2156742,5061224124,POINT (24.8980214 60.2156742),tertiary
3087,3087,25.1343067,60.2283757,569714370,POINT (25.1343067 60.2283757),secondary
3088,3088,24.9308677,60.2294956,1499965132,POINT (24.9308677 60.2294956),residential
3089,3089,24.8842086,60.1972975,27338446,POINT (24.8842086 60.1972975),residential
3090,3090,25.0355587,60.2658451,29533906,POINT (25.0355587 60.2658451),tertiary
3091,3091,25.036381,60.2659096,29533908,POINT (25.036381 60.2659096),secondary
3092,3092,24.8968655,60.2247706,1663411928,POINT (24.8968655 60.2247706),secondary
3093,3093,25.0419505,60.2657128,29533912,POINT (25.0419505 60.2657128),secondary
3094,3094,24.9229039,60.162278,258189020,POINT (24.9229039 60.162278),primary
3095,3095,25.051432,60.2640773,29533917,POINT (25.051432 60.2640773),secondary
3096,3096,24.9671971,60.2245215,893200094,POINT (24.9671971 60.2245215),secondary
3097,3097,25.0574712,60.2635178,29533919,POINT (25.0574712 60.2635178),secondary
3098,3098,25.1867296,60.2384922,518924000,POINT (25.1867296 60.2384922),residential
3099,3099,24.9666911,60.2240872,893200097,POINT (24.9666911 60.2240872),secondary
3100,3100,25.0663952,60.2632917,29533923,POINT (25.0663952 60.2632917),secondary
3101,3101,25.1814222,60.2142387,1282516725,POINT (25.1814222 60.2142387),unclassified
3102,3102,24.9219807,60.2300209,1499965179,POINT (24.9219807 60.2300209),residential
3103,3103,24.8494923,60.2457438,4290979582,POINT (24.8494923 60.2457438),tertiary
3104,3104,24.8982932,60.2250071,1663411973,POINT (24.8982932 60.2250071),secondary
3105,3105,25.2079512,60.2342669,518924044,POINT (25.2079512 60.2342669),residential
3106,3106,24.9268573,60.2301618,1499965197,POINT (24.9268573 60.2301618),residential
3107,3107,24.9664092,60.223894,2886674191,POINT (24.9664092 60.223894),residential
3108,3108,24.9212563,60.2305346,1499965204,POINT (24.9212563 60.2305346),tertiary
3109,3109,24.9647799,60.2162253,392963877,POINT (24.9647799 60.2162253),unclassified
3110,3110,25.0477249,60.2349911,1452910386,POINT (25.0477249 60.2349911),motorway_link
3111,3111,24.9870774,60.2599173,1402087219,POINT (24.9870774 60.2599173),residential
3112,3112,25.2055169,60.2357229,518924082,POINT (25.2055169 60.2357229),residential
3113,3113,24.8675492,60.2521435,3673007930,POINT (24.8675492 60.2521435),secondary
3114,3114,25.044825,60.272709,33236803,POINT (25.044825 60.272709),tertiary
3115,3115,25.0446172,60.2734301,33236804,POINT (25.0446172 60.2734301),residential
3116,3116,25.0440382,60.27511,33236805,POINT (25.0440382 60.27511),residential
3117,3117,24.9204443,60.2311446,1499965254,POINT (24.9204443 60.2311446),tertiary
3118,3118,25.0403913,60.2764389,33236808,POINT (25.0403913 60.2764389),tertiary
3119,3119,25.0349696,60.2776384,33236811,POINT (25.0349696 60.2776384),secondary
3120,3120,24.8956809,60.2253062,1663412046,POINT (24.8956809 60.2253062),secondary
3121,3121,24.8754861,60.1557677,4062160720,POINT (24.8754861 60.1557677),residential
3122,3122,25.0226861,60.2307421,2885887825,POINT (25.0226861 60.2307421),residential
3123,3123,24.8862444,60.2453927,169322323,POINT (24.8862444 60.2453927),residential
3124,3124,25.0217451,60.2307818,2885887827,POINT (25.0217451 60.2307818),tertiary
3125,3125,25.0224996,60.2309618,2885887833,POINT (25.0224996 60.2309618),tertiary
3126,3126,25.0223704,60.231005,2885887834,POINT (25.0223704 60.231005),tertiary
3127,3127,24.9223121,60.2321253,1499965291,POINT (24.9223121 60.2321253),residential
3128,3128,24.9002918,60.2479791,94152557,POINT (24.9002918 60.2479791),residential
3129,3129,24.9060923,60.2473016,94152561,POINT (24.9060923 60.2473016),residential
3130,3130,24.9237288,60.2329387,1499965304,POINT (24.9237288 60.2329387),residential
3131,3131,25.0203729,60.2304012,25732984,POINT (25.0203729 60.2304012),tertiary
3132,3132,24.9260082,60.2332222,1499965306,POINT (24.9260082 60.2332222),residential
3133,3133,25.0418953,60.2386424,1452910459,POINT (25.0418953 60.2386424),trunk
3134,3134,24.925168,60.2337611,1499965316,POINT (24.925168 60.2337611),secondary
3135,3135,24.9969603,60.2484466,29796234,POINT (24.9969603 60.2484466),tertiary
3136,3136,24.99445,60.2481346,29796235,POINT (24.99445 60.2481346),tertiary
3137,3137,25.0086843,60.2867,5023629,POINT (25.0086843 60.2867),trunk_link
3138,3138,24.9913338,60.2476826,29796239,POINT (24.9913338 60.2476826),tertiary
3139,3139,24.925506,60.2340678,1499965331,POINT (24.925506 60.2340678),residential
3140,3140,24.9016225,60.2369547,38545303,POINT (24.9016225 60.2369547),secondary
3141,3141,24.9953152,60.2469507,29796247,POINT (24.9953152 60.2469507),residential
3142,3142,24.8515502,60.2464352,36775841,POINT (24.8515502 60.2464352),secondary
3143,3143,24.8911027,60.2541223,75278249,POINT (24.8911027 60.2541223),residential
3144,3144,25.209222,60.2597979,5522597801,POINT (25.209222 60.2597979),secondary
3145,3145,25.0017907,60.2694942,91301805,POINT (25.0017907 60.2694942),residential
3146,3146,25.2093543,60.2597324,5522597806,POINT (25.2093543 60.2597324),secondary
3147,3147,25.2094471,60.259811,5522597807,POINT (25.2094471 60.259811),secondary
3148,3148,25.0395316,60.2075682,5572929485,POINT (25.0395316 60.2075682),tertiary
3149,3149,25.0313856,60.2676665,33236948,POINT (25.0313856 60.2676665),secondary
3150,3150,25.034096,60.2717343,33236951,POINT (25.034096 60.2717343),residential
3151,3151,25.0357174,60.2752121,33236952,POINT (25.0357174 60.2752121),secondary
3152,3152,25.0345849,60.2761843,33236956,POINT (25.0345849 60.2761843),residential
3153,3153,25.0335255,60.2780361,33236958,POINT (25.0335255 60.2780361),secondary
3154,3154,24.9940144,60.2738902,561522657,POINT (24.9940144 60.2738902),residential
3155,3155,25.0294845,60.2785788,33236961,POINT (25.0294845 60.2785788),secondary
3156,3156,24.9347623,60.2018606,2841421796,POINT (24.9347623 60.2018606),unclassified
3157,3157,25.0236296,60.2780215,33236965,POINT (25.0236296 60.2780215),secondary
3158,3158,25.0252888,60.2779215,33236964,POINT (25.0252888 60.2779215),residential
3159,3159,25.0214586,60.278327,33236967,POINT (25.0214586 60.278327),residential
3160,3160,25.0204386,60.2786476,33236968,POINT (25.0204386 60.2786476),secondary
3161,3161,24.8484025,60.2450544,2317953001,POINT (24.8484025 60.2450544),residential
3162,3162,24.8465523,60.2461365,2317953002,POINT (24.8465523 60.2461365),residential
3163,3163,24.8484994,60.2449198,2317953003,POINT (24.8484994 60.2449198),secondary
3164,3164,25.0164695,60.2791567,33236970,POINT (25.0164695 60.2791567),secondary
3165,3165,24.9818309,60.1895533,1723738099,POINT (24.9818309 60.1895533),unclassified
3166,3166,24.9624729,60.2333109,1123297269,POINT (24.9624729 60.2333109),secondary
3167,3167,24.9814531,60.1903287,1723738107,POINT (24.9814531 60.1903287),unclassified
3168,3168,24.9418782,60.1633248,426911740,POINT (24.9418782 60.1633248),residential
3169,3169,24.94173,60.1634329,426911741,POINT (24.94173 60.1634329),residential
3170,3170,24.8486807,60.2220174,25274371,POINT (24.8486807 60.2220174),unclassified
3171,3171,24.8477986,60.220181,25274375,POINT (24.8477986 60.220181),unclassified
3172,3172,24.8493602,60.2228925,25274377,POINT (24.8493602 60.2228925),unclassified
3173,3173,25.0205462,60.2839367,5023755,POINT (25.0205462 60.2839367),trunk
3174,3174,25.029074,60.2824263,33400859,POINT (25.029074 60.2824263),trunk_link
3175,3175,24.8579196,60.1572496,920135711,POINT (24.8579196 60.1572496),residential
3176,3176,24.9505885,60.2645055,1506781232,POINT (24.9505885 60.2645055),residential
3177,3177,25.0645117,60.1646471,473868338,POINT (25.0645117 60.1646471),secondary
3178,3178,24.8514608,60.2464725,36775993,POINT (24.8514608 60.2464725),secondary
3179,3179,24.9794101,60.1877864,6028240953,POINT (24.9794101 60.1877864),residential
3180,3180,24.9543024,60.2645445,1506781244,POINT (24.9543024 60.2645445),tertiary
3181,3181,24.9942838,60.2435647,29796413,POINT (24.9942838 60.2435647),tertiary
3182,3182,24.9925791,60.246021,29796417,POINT (24.9925791 60.246021),tertiary
3183,3183,24.9895844,60.2485985,29796420,POINT (24.9895844 60.2485985),residential
3184,3184,24.9777332,60.1879804,6028240966,POINT (24.9777332 60.1879804),primary
3185,3185,24.9292701,60.1698289,148875335,POINT (24.9292701 60.1698289),unclassified
3186,3186,24.9683731,60.2346033,1123133512,POINT (24.9683731 60.2346033),secondary
3187,3187,24.9881604,60.2495763,29796424,POINT (24.9881604 60.2495763),residential
3188,3188,24.9876318,60.2497874,29796425,POINT (24.9876318 60.2497874),tertiary
3189,3189,24.9296292,60.1758817,148875355,POINT (24.9296292 60.1758817),residential
3190,3190,24.9038612,60.2183068,91203678,POINT (24.9038612 60.2183068),residential
3191,3191,24.9198184,60.2469719,279783518,POINT (24.9198184 60.2469719),residential
3192,3192,25.0774955,60.2749241,6902229109,POINT (25.0774955 60.2749241),residential
3193,3193,25.0776161,60.2748761,6902229110,POINT (25.0776161 60.2748761),unclassified
3194,3194,25.0775309,60.2747714,6902229111,POINT (25.0775309 60.2747714),secondary
3195,3195,25.077417,60.2748424,6902229112,POINT (25.077417 60.2748424),residential
3196,3196,25.0770195,60.2750595,6902229116,POINT (25.0770195 60.2750595),residential
3197,3197,25.1063271,60.2417455,533604484,POINT (25.1063271 60.2417455),residential
3198,3198,24.9940542,60.2437718,290072723,POINT (24.9940542 60.2437718),tertiary
3199,3199,24.9858827,60.2632153,3100518553,POINT (24.9858827 60.2632153),residential
3200,3200,24.9394595,60.1838574,1380984994,POINT (24.9394595 60.1838574),residential
3201,3201,24.9008991,60.2114955,470821052,POINT (24.9008991 60.2114955),trunk
3202,3202,25.0339071,60.23447,1933420734,POINT (25.0339071 60.23447),residential
3203,3203,24.8885414,60.2516064,75278529,POINT (24.8885414 60.2516064),residential
3204,3204,24.8959335,60.1997025,866396361,POINT (24.8959335 60.1997025),residential
3205,3205,24.9203828,60.2017319,412362958,POINT (24.9203828 60.2017319),residential
3206,3206,24.8508246,60.2470625,53258446,POINT (24.8508246 60.2470625),tertiary
3207,3207,25.0229551,60.2508209,1091152079,POINT (25.0229551 60.2508209),tertiary
3208,3208,25.0088159,60.2473349,2891360465,POINT (25.0088159 60.2473349),residential
3209,3209,25.0249474,60.2822364,33401038,POINT (25.0249474 60.2822364),unclassified
3210,3210,24.8946661,60.2191077,977578197,POINT (24.8946661 60.2191077),residential
3211,3211,25.0090932,60.2475371,2891360474,POINT (25.0090932 60.2475371),residential
3212,3212,25.0775194,60.2229215,1452779739,POINT (25.0775194 60.2229215),unclassified
3213,3213,24.9244329,60.1805787,4720568551,POINT (24.9244329 60.1805787),residential
3214,3214,25.0773756,60.2230695,1452779754,POINT (25.0773756 60.2230695),unclassified
3215,3215,24.9557271,60.264959,1506781424,POINT (24.9557271 60.264959),residential
3216,3216,24.9541486,60.2170519,34711796,POINT (24.9541486 60.2170519),secondary
3217,3217,24.8821743,60.2015078,27470069,POINT (24.8821743 60.2015078),residential
3218,3218,24.8823457,60.2016489,27470071,POINT (24.8823457 60.2016489),residential
3219,3219,24.9543389,60.2164003,34711799,POINT (24.9543389 60.2164003),residential
3220,3220,24.9549066,60.2166001,34711801,POINT (24.9549066 60.2166001),secondary
3221,3221,24.9550346,60.2167713,34711802,POINT (24.9550346 60.2167713),secondary
3222,3222,24.8768509,60.2022907,27470081,POINT (24.8768509 60.2022907),residential
3223,3223,24.9875674,60.2476448,29796610,POINT (24.9875674 60.2476448),residential
3224,3224,24.8762788,60.2022516,27470082,POINT (24.8762788 60.2022516),residential
3225,3225,24.9860242,60.2473467,29796612,POINT (24.9860242 60.2473467),residential
3226,3226,25.0764038,60.2232109,1452779780,POINT (25.0764038 60.2232109),tertiary
3227,3227,24.9854552,60.2473634,29796614,POINT (24.9854552 60.2473634),residential
3228,3228,24.9907962,60.2199697,2004035852,POINT (24.9907962 60.2199697),unclassified
3229,3229,24.9289426,60.171188,1381017872,POINT (24.9289426 60.171188),tertiary
3230,3230,24.9318123,60.1713995,1381017879,POINT (24.9318123 60.1713995),residential
3231,3231,24.9864433,60.2485608,29796640,POINT (24.9864433 60.2485608),residential
3232,3232,24.9863346,60.2485931,29796641,POINT (24.9863346 60.2485931),residential
3233,3233,25.0305602,60.2337849,1434855713,POINT (25.0305602 60.2337849),tertiary
3234,3234,25.0712596,60.2627362,3545213226,POINT (25.0712596 60.2627362),residential
3235,3235,25.0719645,60.2363727,1702537517,POINT (25.0719645 60.2363727),residential
3236,3236,25.1202828,60.2066369,480782639,POINT (25.1202828 60.2066369),unclassified
3237,3237,25.1208002,60.2065664,480782647,POINT (25.1208002 60.2065664),unclassified
3238,3238,24.9362948,60.1962415,279062840,POINT (24.9362948 60.1962415),secondary
3239,3239,25.0598025,60.2708559,33302839,POINT (25.0598025 60.2708559),residential
3240,3240,24.9360207,60.1962743,279062842,POINT (24.9360207 60.1962743),secondary
3241,3241,25.0587627,60.2718278,33302840,POINT (25.0587627 60.2718278),residential
3242,3242,24.9263897,60.1987832,283093316,POINT (24.9263897 60.1987832),residential
3243,3243,24.9905534,60.2455211,29796701,POINT (24.9905534 60.2455211),residential
3244,3244,24.9798004,60.2099393,34122086,POINT (24.9798004 60.2099393),residential
3245,3245,24.9064498,60.2448086,3117099386,POINT (24.9064498 60.2448086),residential
3246,3246,24.9813143,60.2466216,29796730,POINT (24.9813143 60.2466216),residential
3247,3247,24.9785927,60.246783,29796733,POINT (24.9785927 60.246783),unclassified
3248,3248,25.0176478,60.2702955,53848445,POINT (25.0176478 60.2702955),residential
3249,3249,24.9150048,60.2385637,1368959359,POINT (24.9150048 60.2385637),residential
3250,3250,24.848063,60.2386254,4792658307,POINT (24.848063 60.2386254),residential
3251,3251,24.8654514,60.2519918,1614293380,POINT (24.8654514 60.2519918),residential
3252,3252,24.9222239,60.1837291,29927818,POINT (24.9222239 60.1837291),residential
3253,3253,24.8493683,60.2386567,4792658316,POINT (24.8493683 60.2386567),residential
3254,3254,25.0072609,60.270451,53848460,POINT (25.0072609 60.270451),tertiary
3255,3255,24.9146741,60.1606599,1519888783,POINT (24.9146741 60.1606599),residential
3256,3256,24.9197649,60.2391257,1368959378,POINT (24.9197649 60.2391257),residential
3257,3257,24.8506566,60.2387193,4792658323,POINT (24.8506566 60.2387193),residential
3258,3258,24.9678137,60.2316477,285682083,POINT (24.9678137 60.2316477),secondary
3259,3259,25.060201,60.2260435,413542819,POINT (25.060201 60.2260435),residential
3260,3260,24.916093,60.2393591,1368959397,POINT (24.916093 60.2393591),residential
3261,3261,24.922071,60.2393903,1368959403,POINT (24.922071 60.2393903),residential
3262,3262,24.9057759,60.2144161,1522903468,POINT (24.9057759 60.2144161),residential
3263,3263,24.9076914,60.1612873,1519888817,POINT (24.9076914 60.1612873),residential
3264,3264,25.0109572,60.2478628,325265842,POINT (25.0109572 60.2478628),secondary
3265,3265,25.0103287,60.2483422,325265841,POINT (25.0103287 60.2483422),tertiary
3266,3266,25.0092987,60.2727604,53848497,POINT (25.0092987 60.2727604),residential
3267,3267,25.0133925,60.2604753,33728956,POINT (25.0133925 60.2604753),residential
3268,3268,25.0137533,60.2612684,33728957,POINT (25.0137533 60.2612684),residential
3269,3269,25.0149966,60.260961,33728958,POINT (25.0149966 60.260961),residential
3270,3270,25.0080795,60.2734874,53848508,POINT (25.0080795 60.2734874),residential
3271,3271,25.0143433,60.2611609,33728961,POINT (25.0143433 60.2611609),residential
3272,3272,24.9373637,60.206752,288598467,POINT (24.9373637 60.206752),primary
3273,3273,24.9438706,60.1666905,292727238,POINT (24.9438706 60.1666905),primary
3274,3274,24.9070042,60.1619172,1519888846,POINT (24.9070042 60.1619172),residential
3275,3275,24.9019196,60.1619318,1519888849,POINT (24.9019196 60.1619318),unclassified
3276,3276,24.9276637,60.2400203,1368959443,POINT (24.9276637 60.2400203),residential
3277,3277,25.1128286,60.1958865,5135116765,POINT (25.1128286 60.1958865),residential
