,id,x,y,osmid,geometry,highway
2359,2359,14.4045849,50.0018496,1140267538,POINT (14.4045849 50.0018496),residential
2360,2360,14.4707221,50.0992553,236788246,POINT (14.4707221 50.0992553),secondary
2361,2361,14.6144586,50.1028067,267262493,POINT (14.6144586 50.1028067),tertiary
2362,2362,14.6145484,50.1032538,267262494,POINT (14.6145484 50.1032538),residential
2363,2363,14.2764598,50.0570004,60627487,POINT (14.2764598 50.0570004),unclassified
2364,2364,14.614683,50.1049881,267262497,POINT (14.614683 50.1049881),residential
2365,2365,14.4447335,50.0509252,3676707363,POINT (14.4447335 50.0509252),residential
2366,2366,14.307949,50.0853868,25696803,POINT (14.307949 50.0853868),secondary
2367,2367,14.3099605,50.0838177,25696806,POINT (14.3099605 50.0838177),secondary
2368,2368,14.3104089,50.0827872,25696809,POINT (14.3104089 50.0827872),tertiary
2369,2369,14.3105545,50.0819058,25696814,POINT (14.3105545 50.0819058),residential
2370,2370,14.5086594,50.1097836,6602103343,POINT (14.5086594 50.1097836),unclassified
2371,2371,14.5095698,50.1091901,6602103344,POINT (14.5095698 50.1091901),residential
2372,2372,14.5090939,50.109185,6602103345,POINT (14.5090939 50.109185),unclassified
2373,2373,14.6150192,50.1059538,267262516,POINT (14.6150192 50.1059538),residential
2374,2374,14.309856,50.0799169,25696823,POINT (14.309856 50.0799169),residential
2375,2375,14.3083418,50.0791466,25696826,POINT (14.3083418 50.0791466),residential
2376,2376,14.4649728,50.10767,1016666685,POINT (14.4649728 50.10767),residential
2377,2377,14.5576253,50.1286257,171579966,POINT (14.5576253 50.1286257),living_street
2378,2378,14.5565791,50.1280944,171579967,POINT (14.5565791 50.1280944),residential
2379,2379,14.5689662,50.1051421,153033277,POINT (14.5689662 50.1051421),residential
2380,2380,14.3849757,50.1296333,1306860098,POINT (14.3849757 50.1296333),residential
2381,2381,14.3077185,50.082101,25696835,POINT (14.3077185 50.082101),residential
2382,2382,14.4054191,50.0014465,1140267588,POINT (14.4054191 50.0014465),secondary
2383,2383,14.4996479,50.0553801,65542724,POINT (14.4996479 50.0553801),residential
2384,2384,14.6128709,50.1049236,267262530,POINT (14.6128709 50.1049236),residential
2385,2385,14.5024978,50.0567821,65542727,POINT (14.5024978 50.0567821),residential
2386,2386,14.5340943,50.030523,246684233,POINT (14.5340943 50.030523),residential
2387,2387,14.5345497,50.0318279,246684235,POINT (14.5345497 50.0318279),residential
2388,2388,14.5350338,50.030015,246684236,POINT (14.5350338 50.030015),residential
2389,2389,14.4156473,50.0814873,1265637966,POINT (14.4156473 50.0814873),residential
2390,2390,14.5673821,50.1041456,153033302,POINT (14.5673821 50.1041456),residential
2391,2391,14.4833578,50.1713732,2111969879,POINT (14.4833578 50.1713732),residential
2392,2392,14.5015372,50.0548599,65542747,POINT (14.5015372 50.0548599),residential
2393,2393,14.4516401,50.0154979,4171307618,POINT (14.4516401 50.0154979),tertiary
2394,2394,14.493558,50.0559441,65542755,POINT (14.493558 50.0559441),tertiary
2395,2395,14.3054271,50.0871289,25696867,POINT (14.3054271 50.0871289),secondary
2396,2396,14.4950939,50.0558688,65542760,POINT (14.4950939 50.0558688),residential
2397,2397,14.607428,50.1045162,267262568,POINT (14.607428 50.1045162),tertiary
2398,2398,14.3064378,50.0877624,25696875,POINT (14.3064378 50.0877624),residential
2399,2399,14.6070529,50.1035045,267262571,POINT (14.6070529 50.1035045),residential
2400,2400,14.5014828,50.1222416,113580653,POINT (14.5014828 50.1222416),residential
2401,2401,14.3060887,50.0879927,25696877,POINT (14.3060887 50.0879927),residential
2402,2402,14.3056537,50.0886341,25696878,POINT (14.3056537 50.0886341),residential
2403,2403,14.6064845,50.1025889,267262573,POINT (14.6064845 50.1025889),residential
2404,2404,14.6067489,50.1029874,267262572,POINT (14.6067489 50.1029874),residential
2405,2405,14.6062995,50.1025296,267262574,POINT (14.6062995 50.1025296),residential
2406,2406,14.5251743,50.0546909,6612195962,POINT (14.5251743 50.0546909),residential
2407,2407,14.5384567,50.0969795,1575099009,POINT (14.5384567 50.0969795),residential
2408,2408,14.4945821,50.053782,4691925641,POINT (14.4945821 50.053782),residential
2409,2409,14.5409833,50.0988152,1575099018,POINT (14.5409833 50.0988152),residential
2410,2410,14.3941023,50.0128786,102439567,POINT (14.3941023 50.0128786),primary
2411,2411,14.4851037,49.9986637,3594001045,POINT (14.4851037 49.9986637),secondary
2412,2412,14.4861609,49.9988864,3594001051,POINT (14.4861609 49.9988864),secondary
2413,2413,14.3233155,50.049044,4869659292,POINT (14.3233155 50.049044),living_street
2414,2414,14.5046035,50.0352083,67836581,POINT (14.5046035 50.0352083),residential
2415,2415,14.5051522,50.0352821,67836585,POINT (14.5051522 50.0352821),residential
2416,2416,14.504846,50.0359527,67836589,POINT (14.504846 50.0359527),residential
2417,2417,14.5042582,50.0358904,67836594,POINT (14.5042582 50.0358904),residential
2418,2418,14.4095445,50.0601054,4601813715,POINT (14.4095445 50.0601054),tertiary
2419,2419,14.4070762,50.0672983,4601813718,POINT (14.4070762 50.0672983),residential
2420,2420,14.3840291,50.1295678,1306860246,POINT (14.3840291 50.1295678),secondary
2421,2421,14.5162866,50.0684925,245570264,POINT (14.5162866 50.0684925),tertiary
2422,2422,14.518441,50.0668548,245570272,POINT (14.518441 50.0668548),residential
2423,2423,14.5184499,50.0678929,245570273,POINT (14.5184499 50.0678929),residential
2424,2424,14.5184453,50.067762,245570274,POINT (14.5184453 50.067762),residential
2425,2425,14.5182944,50.0670944,245570275,POINT (14.5182944 50.0670944),residential
2426,2426,14.5175924,50.0667607,245570276,POINT (14.5175924 50.0667607),residential
2427,2427,14.5178544,50.0677237,245570277,POINT (14.5178544 50.0677237),residential
2428,2428,14.4607077,50.018867,1837832934,POINT (14.4607077 50.018867),residential
2429,2429,14.5170922,50.0676929,245570278,POINT (14.5170922 50.0676929),residential
2430,2430,14.5163131,50.0673892,245570279,POINT (14.5163131 50.0673892),residential
2431,2431,14.5171157,50.0666903,245570281,POINT (14.5171157 50.0666903),residential
2432,2432,14.3599895,49.9637347,1777998571,POINT (14.3599895 49.9637347),residential
2433,2433,14.5155735,50.067845,245570283,POINT (14.5155735 50.067845),residential
2434,2434,14.5154506,50.0675812,245570287,POINT (14.5154506 50.0675812),residential
2435,2435,14.5158104,50.0684077,245570288,POINT (14.5158104 50.0684077),residential
2436,2436,14.516886,50.0676419,245570289,POINT (14.516886 50.0676419),residential
2437,2437,14.5162152,50.0682493,245570290,POINT (14.5162152 50.0682493),residential
2438,2438,14.460735,50.0193305,1837832947,POINT (14.460735 50.0193305),residential
2439,2439,14.4742095,50.0615519,383654644,POINT (14.4742095 50.0615519),residential
2440,2440,14.5170682,50.0681666,245570291,POINT (14.5170682 50.0681666),residential
2441,2441,14.546956,50.0928841,30022389,POINT (14.546956 50.0928841),living_street
2442,2442,14.5443799,50.093727,30022388,POINT (14.5443799 50.093727),residential
2443,2443,14.4653624,50.0022309,6404971256,POINT (14.4653624 50.0022309),residential
2444,2444,14.518521,50.0663158,245570297,POINT (14.518521 50.0663158),residential
2445,2445,14.5142659,50.0683177,245570296,POINT (14.5142659 50.0683177),residential
2446,2446,14.3765324,50.0330109,312023809,POINT (14.3765324 50.0330109),residential
2447,2447,14.361141,49.9640292,1777998613,POINT (14.361141 49.9640292),residential
2448,2448,14.3447901,50.0866931,4157414172,POINT (14.3447901 50.0866931),residential
2449,2449,14.3449385,50.0864404,4157414173,POINT (14.3449385 50.0864404),residential
2450,2450,14.5451187,50.0974948,308419362,POINT (14.5451187 50.0974948),residential
2451,2451,14.5448675,50.0972945,308419364,POINT (14.5448675 50.0972945),residential
2452,2452,14.4324821,50.0227898,275847974,POINT (14.4324821 50.0227898),residential
2453,2453,14.3736544,50.0332929,312023854,POINT (14.3736544 50.0332929),tertiary
2454,2454,14.4767105,50.1070413,4936637247,POINT (14.4767105 50.1070413),residential
2455,2455,14.4389762,50.1504882,3502512960,POINT (14.4389762 50.1504882),residential
2456,2456,14.4889036,50.1150342,290462545,POINT (14.4889036 50.1150342),secondary
2457,2457,14.4875885,50.082662,55122771,POINT (14.4875885 50.082662),residential
2458,2458,14.489504,50.101345,359537496,POINT (14.489504 50.101345),residential
2459,2459,14.3055084,50.0871814,1894718299,POINT (14.3055084 50.0871814),secondary
2460,2460,14.4583493,50.105042,1380522847,POINT (14.4583493 50.105042),residential
2461,2461,14.4876903,50.113461,290462583,POINT (14.4876903 50.113461),residential
2462,2462,14.364195,50.083831,60693390,POINT (14.364195 50.083831),residential
2463,2463,14.3640557,50.0844696,60693391,POINT (14.3640557 50.0844696),residential
2464,2464,14.3639717,50.0848671,60693393,POINT (14.3639717 50.0848671),living_street
2465,2465,14.3607028,50.0859272,60693395,POINT (14.3607028 50.0859272),residential
2466,2466,14.4262777,50.0481656,57088924,POINT (14.4262777 50.0481656),living_street
2467,2467,14.4538318,50.1083534,1380522912,POINT (14.4538318 50.1083534),residential
2468,2468,14.3799275,50.0810708,60693410,POINT (14.3799275 50.0810708),residential
2469,2469,14.380016,50.0794228,60693411,POINT (14.380016 50.0794228),residential
2470,2470,14.454393,50.1085479,1380522914,POINT (14.454393 50.1085479),residential
2471,2471,14.5047659,50.0366685,67836841,POINT (14.5047659 50.0366685),residential
2472,2472,14.504233,50.0388819,67836847,POINT (14.504233 50.0388819),secondary
2473,2473,14.4248503,50.0931504,292756411,POINT (14.4248503 50.0931504),residential
2474,2474,14.4874105,50.1152819,775625660,POINT (14.4874105 50.1152819),residential
2475,2475,14.5102752,50.0364816,67836872,POINT (14.5102752 50.0364816),residential
2476,2476,14.3639206,50.0551527,67443659,POINT (14.3639206 50.0551527),tertiary
2477,2477,14.3644117,50.0551716,67443660,POINT (14.3644117 50.0551716),residential
2478,2478,14.3650074,50.0554588,67443662,POINT (14.3650074 50.0554588),tertiary
2479,2479,14.5111337,50.0364632,67836878,POINT (14.5111337 50.0364632),residential
2480,2480,14.5098057,50.1310579,108207057,POINT (14.5098057 50.1310579),residential
2481,2481,14.3574858,50.0558581,67443666,POINT (14.3574858 50.0558581),residential
2482,2482,14.3575906,50.0563629,67443667,POINT (14.3575906 50.0563629),residential
2483,2483,14.3016034,50.0909128,919870422,POINT (14.3016034 50.0909128),residential
2484,2484,14.4088629,50.0954516,4719188954,POINT (14.4088629 50.0954516),secondary
2485,2485,14.3274515,50.0362851,2942835676,POINT (14.3274515 50.0362851),residential
2486,2486,14.3093836,50.0764889,1449597919,POINT (14.3093836 50.0764889),primary
2487,2487,14.5054823,50.0298821,299834350,POINT (14.5054823 50.0298821),residential
2488,2488,14.3742707,50.0326303,312024051,POINT (14.3742707 50.0326303),residential
2489,2489,14.5447243,50.129186,2813074421,POINT (14.5447243 50.129186),living_street
2490,2490,14.395058,50.0716415,4423556087,POINT (14.395058 50.0716415),residential
2491,2491,14.517205,50.0277058,263986170,POINT (14.517205 50.0277058),living_street
2492,2492,14.5155693,50.0275213,263986171,POINT (14.5155693 50.0275213),residential
2493,2493,14.4195973,50.1163613,346954748,POINT (14.4195973 50.1163613),residential
2494,2494,14.5164579,50.0276147,263986173,POINT (14.5164579 50.0276147),living_street
2495,2495,14.5164936,50.0274955,263986172,POINT (14.5164936 50.0274955),living_street
2496,2496,14.485529,50.0828028,55122940,POINT (14.485529 50.0828028),residential
2497,2497,14.3618353,50.0670051,416619524,POINT (14.3618353 50.0670051),residential
2498,2498,14.3612145,50.0670053,416619525,POINT (14.3612145 50.0670053),residential
2499,2499,14.29653,50.0768401,1449597976,POINT (14.29653 50.0768401),primary
2500,2500,14.4182762,50.1157996,346954780,POINT (14.4182762 50.1157996),residential
2501,2501,14.4179086,50.1159122,346954786,POINT (14.4179086 50.1159122),living_street
2502,2502,14.4383014,50.0909871,21634087,POINT (14.4383014 50.0909871),residential
2503,2503,14.4847673,49.9987799,1864113194,POINT (14.4847673 49.9987799),secondary
2504,2504,14.439219,50.0902142,21634093,POINT (14.439219 50.0902142),tertiary
2505,2505,14.3691023,50.0548641,67443761,POINT (14.3691023 50.0548641),tertiary
2506,2506,14.5122061,50.0363594,67836977,POINT (14.5122061 50.0363594),residential
2507,2507,14.371151,50.0540528,67443763,POINT (14.371151 50.0540528),secondary
2508,2508,14.5137412,50.0361003,67836985,POINT (14.5137412 50.0361003),residential
2509,2509,14.3720525,50.0549804,67443776,POINT (14.3720525 50.0549804),secondary
2510,2510,14.5147651,50.0358476,67836992,POINT (14.5147651 50.0358476),residential
2511,2511,14.3703156,50.10542,60949104,POINT (14.3703156 50.10542),residential
2512,2512,14.4085532,50.0024845,316801650,POINT (14.4085532 50.0024845),residential
2513,2513,14.4097313,50.0024866,316801651,POINT (14.4097313 50.0024866),residential
2514,2514,14.5212904,50.1693105,158735447,POINT (14.5212904 50.1693105),tertiary
2515,2515,14.4088085,50.0020013,316801652,POINT (14.4088085 50.0020013),residential
2516,2516,14.3188138,50.0652474,2655657054,POINT (14.3188138 50.0652474),residential
2517,2517,14.3679476,50.1049187,60949110,POINT (14.3679476 50.1049187),residential
2518,2518,14.4632967,50.0947701,264248419,POINT (14.4632967 50.0947701),residential
2519,2519,14.4242711,50.0914974,292756592,POINT (14.4242711 50.0914974),residential
2520,2520,14.3618919,50.0746401,1464999030,POINT (14.3618919 50.0746401),residential
2521,2521,14.3614051,50.0752371,1464999035,POINT (14.3614051 50.0752371),residential
2522,2522,14.2982726,50.1165103,303373452,POINT (14.2982726 50.1165103),residential
2523,2523,14.2977294,50.1169253,303373459,POINT (14.2977294 50.1169253),living_street
2524,2524,14.3966254,50.0950744,3124632725,POINT (14.3966254 50.0950744),primary
2525,2525,14.2976154,50.1170228,303373465,POINT (14.2976154 50.1170228),living_street
2526,2526,14.4863399,50.0820302,55123112,POINT (14.4863399 50.0820302),residential
2527,2527,14.506803,50.072621,344267946,POINT (14.506803 50.072621),residential
2528,2528,14.3470936,50.0092081,360455349,POINT (14.3470936 50.0092081),residential
2529,2529,14.4554976,50.0848838,5239479477,POINT (14.4554976 50.0848838),tertiary
2530,2530,14.2978252,50.1170036,303373495,POINT (14.2978252 50.1170036),living_street
2531,2531,14.4286711,50.0917135,354688200,POINT (14.4286711 50.0917135),residential
2532,2532,14.429669,50.092425,354688203,POINT (14.429669 50.092425),living_street
2533,2533,14.4291797,50.0921321,354688204,POINT (14.4291797 50.0921321),residential
2534,2534,14.4285205,50.0921019,354688206,POINT (14.4285205 50.0921019),residential
2535,2535,14.4093031,50.0949701,1535515866,POINT (14.4093031 50.0949701),residential
2536,2536,14.3522381,50.0526941,1096096992,POINT (14.3522381 50.0526941),tertiary
2537,2537,14.4091711,50.0951724,1535515875,POINT (14.4091711 50.0951724),residential
2538,2538,14.4451543,50.064167,274406627,POINT (14.4451543 50.064167),residential
2539,2539,14.4462573,50.0634296,274406630,POINT (14.4462573 50.0634296),residential
2540,2540,14.4477943,50.0628447,274406631,POINT (14.4477943 50.0628447),residential
2541,2541,14.4089123,50.0952287,1535515880,POINT (14.4089123 50.0952287),secondary
2542,2542,14.445889,50.0623934,274406632,POINT (14.445889 50.0623934),residential
2543,2543,14.548568,50.097545,30022889,POINT (14.548568 50.097545),residential
2544,2544,14.4001541,49.9721728,457645304,POINT (14.4001541 49.9721728),secondary_link
2545,2545,14.4444517,50.1103147,4812315908,POINT (14.4444517 50.1103147),primary
2546,2546,14.5488435,50.1056577,6936075530,POINT (14.5488435 50.1056577),residential
2547,2547,14.5457908,50.1295267,1202330891,POINT (14.5457908 50.1295267),living_street
2548,2548,14.3711657,50.1307493,283319563,POINT (14.3711657 50.1307493),residential
2549,2549,14.4970582,50.0933138,464788753,POINT (14.4970582 50.0933138),residential
2550,2550,14.4978234,50.0934785,464788754,POINT (14.4978234 50.0934785),residential
2551,2551,14.482654,50.0053058,1837702419,POINT (14.482654 50.0053058),residential
2552,2552,14.4840457,50.0055624,1837702420,POINT (14.4840457 50.0055624),residential
2553,2553,14.4871961,50.0056581,1837702421,POINT (14.4871961 50.0056581),residential
2554,2554,14.4853989,50.0058122,1837702422,POINT (14.4853989 50.0058122),residential
2555,2555,14.4821997,50.0063888,1837702423,POINT (14.4821997 50.0063888),residential
2556,2556,14.4915143,50.0065426,1837702424,POINT (14.4915143 50.0065426),living_street
2557,2557,14.3413989,50.0062441,25697563,POINT (14.3413989 50.0062441),motorway
2558,2558,14.4835891,50.0066454,1837702432,POINT (14.4835891 50.0066454),residential
2559,2559,14.4849997,50.0069008,1837702434,POINT (14.4849997 50.0069008),residential
2560,2560,14.4860295,50.0072207,1837702436,POINT (14.4860295 50.0072207),residential
2561,2561,14.4818011,50.0072847,1837702437,POINT (14.4818011 50.0072847),residential
2562,2562,14.4870397,50.0075345,1837702438,POINT (14.4870397 50.0075345),residential
2563,2563,14.484724,50.0076336,1837702439,POINT (14.484724 50.0076336),residential
2564,2564,14.3473521,50.0022052,25697576,POINT (14.3473521 50.0022052),tertiary_link
2565,2565,14.3471483,50.0020272,25697577,POINT (14.3471483 50.0020272),tertiary
2566,2566,14.3466035,50.001985,25697578,POINT (14.3466035 50.001985),secondary
2567,2567,14.4802854,50.0077914,1837702440,POINT (14.4802854 50.0077914),residential
2568,2568,14.4829,50.0082347,1837702444,POINT (14.4829 50.0082347),residential
2569,2569,14.4863347,50.0081399,1837702443,POINT (14.4863347 50.0081399),residential
2570,2570,14.4916115,50.0064576,678436140,POINT (14.4916115 50.0064576),living_street
2571,2571,14.4868868,50.0102547,1837702449,POINT (14.4868868 50.0102547),residential
2572,2572,14.3421397,49.9973219,25697587,POINT (14.3421397 49.9973219),tertiary
2573,2573,14.4056742,50.0694682,21896506,POINT (14.4056742 50.0694682),tertiary
2574,2574,14.3485892,49.9910038,25697596,POINT (14.3485892 49.9910038),residential
2575,2575,14.4090076,50.0699082,21896509,POINT (14.4090076 50.0699082),secondary
2576,2576,14.349418,49.9905195,25697597,POINT (14.349418 49.9905195),living_street
2577,2577,14.4104015,50.0700407,21896511,POINT (14.4104015 50.0700407),secondary
2578,2578,14.4700132,50.0694524,1233722686,POINT (14.4700132 50.0694524),residential
2579,2579,14.4105377,50.072142,21896514,POINT (14.4105377 50.072142),primary
2580,2580,14.3565386,49.9868166,25697602,POINT (14.3565386 49.9868166),secondary
2581,2581,14.4678688,49.9879502,693968195,POINT (14.4678688 49.9879502),living_street
2582,2582,14.3570631,49.9854022,25697605,POINT (14.3570631 49.9854022),secondary
2583,2583,14.4833405,50.0130374,1837702470,POINT (14.4833405 50.0130374),residential
2584,2584,14.483742,50.0130067,1837702469,POINT (14.483742 50.0130067),residential
2585,2585,14.3582857,49.9832672,25697608,POINT (14.3582857 49.9832672),secondary
2586,2586,14.308308,50.0911208,268639560,POINT (14.308308 50.0911208),residential
2587,2587,14.3629247,49.9828028,25697614,POINT (14.3629247 49.9828028),secondary
2588,2588,14.3128355,50.0917672,268639566,POINT (14.3128355 50.0917672),residential
2589,2589,14.3726388,50.0959456,1014570323,POINT (14.3726388 50.0959456),tertiary
2590,2590,14.3716002,49.9872118,25697622,POINT (14.3716002 49.9872118),secondary
2591,2591,14.3959207,49.9953523,25697634,POINT (14.3959207 49.9953523),secondary
2592,2592,14.563876,50.1262898,171318627,POINT (14.563876 50.1262898),residential
2593,2593,14.4895514,50.0137881,1837702505,POINT (14.4895514 50.0137881),residential
2594,2594,14.408643,50.0489175,25697643,POINT (14.408643 50.0489175),tertiary
2595,2595,14.4899571,50.0140199,1837702514,POINT (14.4899571 50.0140199),residential
2596,2596,14.405713,50.0615944,25697654,POINT (14.405713 50.0615944),tertiary
2597,2597,14.5488523,50.1376084,1202330998,POINT (14.5488523 50.1376084),living_street
2598,2598,14.5453769,50.1296417,1202331001,POINT (14.5453769 50.1296417),living_street
2599,2599,14.4508406,50.1425146,3967950201,POINT (14.4508406 50.1425146),residential
2600,2600,14.3575619,49.9831072,1685265787,POINT (14.3575619 49.9831072),residential
2601,2601,14.5460114,50.1295238,1202331004,POINT (14.5460114 50.1295238),living_street
2602,2602,14.4505312,50.144056,3967950203,POINT (14.4505312 50.144056),residential
2603,2603,14.4902306,50.0141801,1837702521,POINT (14.4902306 50.0141801),residential
2604,2604,14.5482113,50.0376511,3257736577,POINT (14.5482113 50.0376511),living_street
2605,2605,14.3388402,50.0589161,1119886725,POINT (14.3388402 50.0589161),primary
2606,2606,14.3570665,49.984121,1828855175,POINT (14.3570665 49.984121),residential
2607,2607,14.4925883,50.0150205,1837702548,POINT (14.4925883 50.0150205),residential
2608,2608,14.506753,50.0729052,344268186,POINT (14.506753 50.0729052),residential
2609,2609,14.4925613,50.0152188,1837702560,POINT (14.4925613 50.0152188),residential
2610,2610,14.4753306,50.04712,245576705,POINT (14.4753306 50.04712),residential
2611,2611,14.3752546,50.0343013,312024495,POINT (14.3752546 50.0343013),tertiary
2612,2612,14.3746176,50.0338636,312024498,POINT (14.3746176 50.0338636),residential
2613,2613,14.4190814,50.0782423,4705295796,POINT (14.4190814 50.0782423),residential
2614,2614,14.5097735,50.0937207,305077685,POINT (14.5097735 50.0937207),residential
2615,2615,14.5112101,50.0932864,305077690,POINT (14.5112101 50.0932864),living_street
2616,2616,14.510155,50.0935697,305077691,POINT (14.510155 50.0935697),living_street
2617,2617,14.5100809,50.0934345,305077692,POINT (14.5100809 50.0934345),living_street
2618,2618,14.5101521,50.0933804,305077693,POINT (14.5101521 50.0933804),living_street
2619,2619,14.5100012,50.0934573,305077694,POINT (14.5100012 50.0934573),living_street
2620,2620,14.5111517,50.0933006,305077695,POINT (14.5111517 50.0933006),living_street
2621,2621,14.511062,50.0931355,305077696,POINT (14.511062 50.0931355),living_street
2622,2622,14.5109765,50.0931582,305077698,POINT (14.5109765 50.0931582),living_street
2623,2623,14.4070218,50.0049076,277749188,POINT (14.4070218 50.0049076),residential
2624,2624,14.5111403,50.0930984,305077700,POINT (14.5111403 50.0930984),living_street
2625,2625,14.5092295,50.0930401,305077703,POINT (14.5092295 50.0930401),residential
2626,2626,14.5102774,50.0930742,305077710,POINT (14.5102774 50.0930742),living_street
2627,2627,14.4328777,50.0970015,5445852623,POINT (14.4328777 50.0970015),tertiary
2628,2628,14.4328658,50.0972477,5445852627,POINT (14.4328658 50.0972477),residential
2629,2629,14.4350713,50.0580093,628825556,POINT (14.4350713 50.0580093),residential
2630,2630,14.4331761,50.0977581,5445852629,POINT (14.4331761 50.0977581),residential
2631,2631,14.5143594,50.093383,305077715,POINT (14.5143594 50.093383),residential
2632,2632,14.4350979,50.0583187,628825559,POINT (14.4350979 50.0583187),primary
2633,2633,14.5627526,50.0909931,30023131,POINT (14.5627526 50.0909931),residential
2634,2634,14.3404064,50.0407172,1250565600,POINT (14.3404064 50.0407172),living_street
2635,2635,14.4378878,50.0895796,1837440483,POINT (14.4378878 50.0895796),residential
2636,2636,14.3820524,49.9652721,1777999333,POINT (14.3820524 49.9652721),residential
2637,2637,14.4347955,50.0597813,628825574,POINT (14.4347955 50.0597813),residential
2638,2638,14.4347862,50.0597065,628825573,POINT (14.4347862 50.0597065),residential
2639,2639,14.4360232,50.0597406,628825576,POINT (14.4360232 50.0597406),tertiary
2640,2640,14.4353489,50.059763,628825577,POINT (14.4353489 50.059763),residential
2641,2641,14.4353424,50.0596798,628825575,POINT (14.4353424 50.0596798),residential
2642,2642,14.4389748,50.0898211,1837440494,POINT (14.4389748 50.0898211),residential
2643,2643,14.437505,50.0898275,1837440496,POINT (14.437505 50.0898275),residential
2644,2644,14.556813,50.1296606,171580915,POINT (14.556813 50.1296606),living_street
2645,2645,14.499722,50.0681588,245571077,POINT (14.499722 50.0681588),residential
2646,2646,14.5004509,50.0683471,245571078,POINT (14.5004509 50.0683471),residential
2647,2647,14.5009403,50.0676005,245571081,POINT (14.5009403 50.0676005),residential
2648,2648,14.5003604,50.0657909,245571082,POINT (14.5003604 50.0657909),secondary
2649,2649,14.4751782,50.1118895,5424553483,POINT (14.4751782 50.1118895),secondary
2650,2650,14.5008055,50.0665685,245571086,POINT (14.5008055 50.0665685),residential
2651,2651,14.4967871,50.0700188,245571087,POINT (14.4967871 50.0700188),residential
2652,2652,14.4960284,50.0674333,245571088,POINT (14.4960284 50.0674333),residential
2653,2653,14.4968033,50.0671968,245571090,POINT (14.4968033 50.0671968),residential
2654,2654,14.4988841,50.0670229,245571092,POINT (14.4988841 50.0670229),residential
2655,2655,14.4981038,50.0670159,245571093,POINT (14.4981038 50.0670159),residential
2656,2656,14.4422019,50.0446072,2423332387,POINT (14.4422019 50.0446072),residential
2657,2657,14.4619786,50.0972217,243080744,POINT (14.4619786 50.0972217),residential
2658,2658,14.4585009,50.1257561,4097318440,POINT (14.4585009 50.1257561),secondary
2659,2659,14.4619129,50.097309,243080756,POINT (14.4619129 50.097309),primary
2660,2660,14.5034373,50.0700004,245571128,POINT (14.5034373 50.0700004),residential
2661,2661,14.4700323,49.9873953,2825788986,POINT (14.4700323 49.9873953),living_street
2662,2662,14.4683797,49.9871599,2825788988,POINT (14.4683797 49.9871599),living_street
2663,2663,14.4671946,49.9863277,2825788989,POINT (14.4671946 49.9863277),residential
2664,2664,14.4676519,49.9864206,2825788990,POINT (14.4676519 49.9864206),living_street
2665,2665,14.3761629,50.131557,283319889,POINT (14.3761629 50.131557),residential
2666,2666,14.5021712,50.1228394,113581657,POINT (14.5021712 50.1228394),residential
2667,2667,14.5030206,50.1234461,113581659,POINT (14.5030206 50.1234461),residential
2668,2668,14.5031413,50.1235229,113581661,POINT (14.5031413 50.1235229),residential
2669,2669,14.5040459,50.1241172,113581663,POINT (14.5040459 50.1241172),residential
2670,2670,14.4963739,50.02116,292953697,POINT (14.4963739 50.02116),tertiary
2671,2671,14.4461296,50.0366572,31202915,POINT (14.4461296 50.0366572),trunk_link
2672,2672,14.5535517,50.0474028,2689474151,POINT (14.5535517 50.0474028),tertiary
2673,2673,14.5144819,50.0242624,785653352,POINT (14.5144819 50.0242624),residential
2674,2674,14.4423705,50.0357859,31202922,POINT (14.4423705 50.0357859),tertiary
2675,2675,14.3147561,50.0337937,355933836,POINT (14.3147561 50.0337937),residential
2676,2676,14.4461095,49.9903663,4256374416,POINT (14.4461095 49.9903663),living_street
2677,2677,14.4311549,49.9975702,4256374418,POINT (14.4311549 49.9975702),living_street
2678,2678,14.4235926,50.0360287,31202964,POINT (14.4235926 50.0360287),tertiary
2679,2679,14.5552046,50.1075481,25239197,POINT (14.5552046 50.1075481),tertiary
2680,2680,14.4031222,49.9826682,481304222,POINT (14.4031222 49.9826682),motorway
2681,2681,14.4296527,49.9983332,4256374430,POINT (14.4296527 49.9983332),living_street
2682,2682,14.6352997,50.1214837,2125995681,POINT (14.6352997 50.1214837),residential
2683,2683,14.4231066,49.9770428,245571237,POINT (14.4231066 49.9770428),residential
2684,2684,14.3990751,49.9840824,481304238,POINT (14.3990751 49.9840824),motorway
2685,2685,14.3738118,50.0331725,312024763,POINT (14.3738118 50.0331725),residential
2686,2686,14.3544691,50.1122138,60956358,POINT (14.3544691 50.1122138),secondary
2687,2687,14.4900851,50.0797729,55123657,POINT (14.4900851 50.0797729),residential
2688,2688,14.492109,50.0799819,55123658,POINT (14.492109 50.0799819),residential
2689,2689,14.5010845,50.1223664,113581782,POINT (14.5010845 50.1223664),residential
2690,2690,14.4339272,50.026254,31203038,POINT (14.4339272 50.026254),residential
2691,2691,14.3564091,50.0835711,297344736,POINT (14.3564091 50.0835711),residential
2692,2692,14.3242587,50.0436862,154607328,POINT (14.3242587 50.0436862),residential
2693,2693,14.4405788,50.0234079,31203044,POINT (14.4405788 50.0234079),secondary
2694,2694,14.4466128,50.0268316,31203045,POINT (14.4466128 50.0268316),secondary
2695,2695,14.3257745,50.0423894,154607332,POINT (14.3257745 50.0423894),residential
2696,2696,14.356757,50.0828552,297344744,POINT (14.356757 50.0828552),primary
